Any,zona,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,C_VELOCITAT_VIA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,hor,grupHor,tipAcc,tipDia,Mes,Mortalitat
2010,1,7,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,1,0,1,4,2,5,2,2,5,5,5,4,0,8.15,0,4,1,4,0
2010,1,19,1,0,1,0,1,2,0,0,1,0,1,0,100.0,0,0,5,4,0,2,0,0,4,4,0,5,1,2,5,5,5,4,0,18.18,2,4,1,1,0
2010,0,33,2,1,0,2,3,1,0,0,0,0,0,1,100.0,0,0,11,4,0,2,2,0,1,3,0,12,5,0,5,4,1,2,0,11.01,0,3,2,9,1
2010,0,12,3,0,1,0,1,1,0,0,0,1,0,0,100.0,0,4,11,4,0,2,2,0,1,3,0,12,5,0,5,4,4,3,0,12.0,0,3,0,7,0
2010,1,41,0,0,1,0,1,2,0,0,1,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,3,5,2,5,5,5,4,0,16.21,2,4,1,6,0
2010,0,34,2,0,2,0,2,1,0,0,0,1,0,0,40.0,0,0,11,4,0,2,1,1,1,4,2,12,2,0,5,4,2,3,0,18.04,2,3,0,7,0
2010,0,23,3,1,0,2,3,2,0,0,0,0,1,1,100.0,0,2,11,4,0,2,2,0,2,3,2,4,5,0,5,4,2,2,0,15.15,2,4,1,1,1
2010,0,41,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,0,5,0,5,4,0,17.45,2,1,3,4,0
2010,1,13,0,1,0,0,1,2,0,0,0,1,1,0,20.0,0,0,11,4,0,2,2,1,1,3,0,5,5,2,5,5,5,4,0,8.2,0,4,2,5,1
2010,0,21,0,1,1,0,2,2,0,0,1,0,1,0,100.0,0,4,11,4,0,2,2,0,3,3,0,4,5,0,5,4,1,3,0,0.4,1,4,0,7,1
2010,0,42,0,0,1,0,1,2,0,0,1,0,1,0,100.0,0,0,3,4,0,2,2,0,1,3,0,6,5,0,5,0,3,2,0,11.15,0,4,1,7,0
2010,1,19,1,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,0,0,1,2,0,1,0,2,5,5,5,4,0,11.22,0,1,1,5,0
2010,0,10,1,2,0,1,3,2,0,0,0,0,1,1,100.0,0,3,11,4,0,2,2,0,1,3,1,3,5,0,5,4,5,4,0,12.57,0,4,1,3,1
2010,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,1,0,4,2,2,5,0,2,5,5,5,4,0,0.2,1,4,1,11,0
2010,0,41,0,0,1,3,4,2,0,0,0,0,2,0,100.0,0,0,11,4,0,2,1,0,1,4,2,5,0,0,5,0,3,3,0,12.25,0,4,2,5,0
2010,0,41,0,0,1,0,1,3,0,0,0,1,1,1,80.0,0,1,11,4,0,2,2,1,1,3,0,6,5,0,5,4,1,2,0,8.16,0,4,1,3,0
2010,1,13,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,3,11,4,0,2,2,0,1,3,2,12,5,2,5,5,5,4,0,12.1,0,3,2,1,0
2010,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,1,0,4,2,0,5,2,2,5,5,5,4,0,20.4,2,4,1,3,0
2010,0,10,1,1,0,0,1,1,0,0,0,0,1,0,100.0,0,2,11,4,0,2,2,1,5,3,0,7,5,0,5,4,1,3,3,7.41,0,5,1,9,1
2010,1,41,0,0,1,0,1,2,0,0,1,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,14.15,2,4,1,1,0
2010,1,13,0,0,2,0,2,2,0,0,0,1,0,1,100.0,0,3,11,4,0,2,1,0,1,5,0,5,0,2,5,5,5,4,0,17.1,2,4,2,6,0
2010,1,7,0,0,1,3,4,2,0,0,0,0,2,0,50.0,0,0,11,4,0,3,2,1,1,3,0,3,5,1,5,4,2,2,0,10.38,0,4,1,5,0
2010,0,10,1,0,1,0,1,4,0,0,1,0,2,1,100.0,0,0,11,4,0,2,2,0,5,3,0,6,5,0,5,4,1,2,0,3.2,1,4,1,8,0
2010,0,41,0,0,1,2,3,4,0,0,0,1,3,0,100.0,0,2,11,4,0,2,2,0,1,3,0,6,5,0,5,4,4,2,0,17.35,2,4,1,4,0
2010,0,23,3,1,0,0,1,2,0,1,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,5,5,0,5,4,2,2,0,19.0,2,4,1,8,1
2010,1,37,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,4,3,0,1,5,2,5,5,5,4,0,3.5,1,1,0,5,0
2010,1,42,0,0,1,0,1,3,0,0,0,1,2,0,100.0,0,0,11,4,0,2,2,0,1,3,2,5,5,2,5,5,5,4,0,17.44,2,4,1,6,0
2010,1,7,0,0,1,0,1,2,1,0,0,0,1,0,40.0,0,0,5,4,0,2,1,1,1,2,0,1,0,2,5,5,5,4,0,13.05,0,1,1,3,0
2010,0,5,0,0,1,1,2,2,0,0,0,0,1,1,100.0,0,0,11,4,0,2,2,0,1,3,2,4,5,0,5,4,2,3,0,15.0,2,4,1,9,0
2010,1,2,0,0,1,0,1,2,1,0,0,0,1,0,40.0,0,0,11,4,0,3,1,1,1,4,0,1,2,1,5,4,3,2,0,11.36,0,1,0,9,0
2010,1,41,0,0,1,0,1,2,0,0,1,0,1,0,100.0,0,0,11,4,0,2,1,0,4,4,0,5,3,2,5,5,5,4,0,21.0,2,4,1,11,0
2010,1,42,0,0,1,1,2,4,0,0,0,1,3,0,100.0,0,0,11,4,0,2,1,0,1,2,0,5,0,2,5,5,5,4,0,18.3,2,4,3,6,0
2010,0,8,3,0,1,0,1,2,1,0,0,0,0,1,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,0,5,0,5,4,0,12.55,0,1,1,1,0
2010,0,37,3,0,1,0,1,2,1,0,0,0,1,0,50.0,0,0,10,4,0,4,2,1,1,3,2,1,5,0,5,4,0,2,0,18.49,2,1,1,7,0
2010,0,41,0,0,1,2,3,2,0,0,0,0,2,0,100.0,0,0,11,4,0,2,1,0,4,2,0,5,0,0,5,0,4,2,0,22.08,1,4,1,3,0
2010,1,34,2,0,2,0,2,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,3,5,2,5,5,5,4,0,17.0,2,4,1,11,0
2010,0,28,2,0,1,0,1,2,0,0,1,0,1,0,100.0,0,0,11,4,0,2,1,0,3,4,0,5,3,0,1,0,3,2,0,22.3,1,4,1,8,0
2010,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,1,0,1,2,2,6,0,2,5,5,5,4,0,15.1,2,4,3,1,0
2010,0,7,0,0,1,0,1,2,0,1,0,0,0,1,40.0,0,0,11,4,0,2,0,1,1,4,0,4,1,0,5,4,1,2,0,12.19,0,4,1,10,0
2010,1,13,0,0,1,0,1,1,0,1,0,0,0,0,100.0,0,3,11,4,0,2,2,0,1,3,0,2,5,2,5,5,5,4,0,20.0,2,2,1,4,0
2010,0,35,1,1,2,0,3,2,0,0,0,0,2,0,60.0,0,0,11,5,0,2,2,1,0,3,0,5,5,0,5,4,1,2,0,8.1,0,4,0,5,1
2010,0,5,0,0,4,2,6,4,0,0,0,0,4,0,100.0,0,1,11,4,0,2,2,0,1,3,0,3,5,0,5,4,1,3,0,15.34,2,4,0,1,0
2010,0,8,3,0,1,0,1,2,0,0,0,0,2,0,100.0,0,2,11,4,0,2,2,1,2,3,0,10,5,0,5,4,1,2,3,9.04,0,5,1,12,0
2010,0,41,0,1,0,1,2,2,0,0,0,0,2,0,100.0,0,0,11,4,0,2,2,0,5,3,0,3,5,0,5,4,1,3,0,0.5,1,4,0,5,1
2010,0,11,0,0,1,0,1,4,0,0,0,1,3,0,80.0,0,1,11,4,0,0,2,1,1,3,2,12,5,0,5,4,1,2,0,7.4,0,3,3,3,0
2010,0,17,0,0,1,0,1,2,1,0,0,0,1,0,50.0,0,0,11,4,0,2,0,1,3,5,0,1,1,0,5,4,1,2,0,18.25,2,1,3,11,0
2010,1,41,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,1,5,2,5,5,5,4,0,7.5,0,1,2,7,0
2010,0,11,0,0,1,0,1,1,0,0,0,1,0,0,80.0,0,0,11,4,0,2,1,1,0,3,0,12,3,0,5,4,1,2,0,21.0,2,3,1,4,0
2010,1,11,0,0,2,2,4,2,0,0,0,0,2,0,100.0,0,0,11,4,0,2,2,0,1,3,0,5,5,2,5,5,5,4,0,13.25,0,4,1,3,0
2010,0,8,3,1,2,0,3,2,0,0,0,0,2,0,100.0,0,1,11,4,0,2,2,0,5,3,0,3,5,0,5,4,2,2,0,21.35,2,4,2,2,1
2010,1,13,0,1,0,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,2,1,5,2,5,5,5,4,0,10.31,0,1,3,6,1
2010,0,0,3,0,1,2,3,1,0,0,0,0,1,0,100.0,0,2,11,4,0,2,2,0,1,3,0,12,5,0,5,4,4,3,3,14.1,2,3,1,10,0
2010,0,28,2,0,2,1,3,2,0,0,1,0,1,0,90.0,0,1,11,4,0,2,2,1,1,3,0,6,5,0,5,4,1,2,0,12.45,0,4,3,7,0
2010,1,13,0,0,1,0,1,2,1,0,0,1,0,0,100.0,0,3,11,4,0,2,1,0,4,2,0,1,0,2,5,5,5,4,0,23.1,1,1,3,8,0
2010,1,13,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,1,0,1,2,0,1,0,2,5,5,5,4,0,10.15,0,1,0,9,0
2010,1,13,0,0,1,0,1,2,1,0,0,0,0,1,100.0,0,3,11,5,0,2,1,0,1,4,0,1,3,2,5,5,5,4,0,15.5,2,1,2,2,0
2010,1,11,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,2,1,5,2,5,5,5,4,0,14.58,2,1,3,1,0
2010,0,41,0,0,1,1,2,3,2,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,0,5,4,5,4,0,22.18,1,1,1,1,0
2010,0,1,1,0,1,0,1,2,0,0,0,1,1,0,100.0,0,1,11,4,0,2,2,0,2,3,0,6,5,0,5,4,5,2,0,9.5,0,4,3,11,0
2010,0,27,2,0,1,0,1,2,0,0,0,1,1,0,70.0,0,0,11,4,0,2,1,1,1,4,0,5,2,0,5,4,2,2,0,19.38,2,4,0,7,0
2010,0,34,2,0,2,0,2,2,0,0,0,0,2,0,100.0,0,0,11,4,0,2,2,0,1,3,0,6,5,0,5,4,1,3,0,8.1,0,4,3,2,0
2010,0,41,0,0,1,1,2,3,0,0,0,2,1,0,100.0,0,0,11,4,0,2,1,0,1,6,0,4,1,0,5,4,4,3,0,20.0,2,4,1,5,0
2010,1,0,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,0,0,1,3,0,1,0,2,5,5,5,4,0,19.3,2,1,1,6,0
2010,0,25,0,0,1,0,1,4,0,0,0,0,4,0,100.0,0,2,11,4,0,2,2,1,5,3,0,6,5,0,5,4,1,2,0,0.0,1,4,0,1,0
2010,0,23,3,1,0,0,1,1,0,0,0,0,0,1,100.0,0,0,11,4,0,2,2,0,1,3,0,0,5,0,5,4,2,2,0,20.08,2,0,1,7,1
2010,1,13,0,1,0,0,1,2,1,0,0,1,0,0,100.0,0,3,11,4,0,2,1,0,1,4,2,1,0,2,5,5,5,4,0,13.1,0,1,3,7,1
2010,0,35,1,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,1,0,1,4,0,12,2,0,5,4,3,2,0,15.45,2,3,1,7,0
2010,1,41,0,0,1,0,1,1,0,0,0,0,0,1,100.0,0,3,11,4,0,2,2,0,1,3,1,2,5,2,5,5,5,4,0,20.43,2,2,3,7,0
2010,0,21,0,0,1,0,1,1,0,0,0,0,1,0,50.0,0,0,11,4,0,2,2,1,3,3,0,12,5,0,5,0,3,2,0,3.55,1,3,2,7,0
2010,1,20,1,1,0,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,21.01,2,1,3,6,1
2010,0,16,3,0,2,1,3,2,0,0,0,0,2,0,100.0,0,4,11,4,0,2,2,0,5,3,0,3,5,0,5,4,2,2,0,21.22,2,4,3,11,0
2010,1,41,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,15.2,2,1,1,9,0
2010,0,39,2,1,1,1,3,2,0,0,0,0,2,0,100.0,0,2,0,4,0,2,1,0,1,4,0,5,1,0,5,4,1,3,0,10.06,0,4,3,4,1
2010,1,7,0,0,1,0,1,2,1,0,0,0,1,0,30.0,0,0,11,4,0,2,0,1,1,4,0,1,2,2,5,5,5,4,0,11.28,0,1,2,6,0
2010,1,37,3,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,0,4,0,2,2,0,1,3,2,6,5,2,5,5,5,4,0,12.1,0,4,2,6,0
2010,1,11,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,1,0,1,4,0,5,0,2,5,5,5,4,0,14.15,2,4,1,7,0
2010,1,13,0,0,1,0,1,2,1,0,0,0,0,1,100.0,0,3,4,4,0,2,2,0,1,3,0,1,5,2,5,5,5,4,0,19.5,2,1,1,3,0
2010,0,21,0,1,0,0,1,2,0,0,0,1,0,1,60.0,0,0,11,4,0,2,1,1,3,2,0,4,0,0,5,4,2,2,0,19.45,2,4,0,11,1
2010,1,13,0,1,0,0,1,3,0,0,0,1,1,1,80.0,0,3,11,4,0,2,2,1,1,3,0,4,5,2,5,5,5,4,0,14.15,2,4,1,11,1
2010,0,21,0,0,2,3,5,2,0,0,0,0,2,0,100.0,0,0,11,4,0,2,2,0,2,3,0,10,5,0,5,0,2,2,0,9.5,0,5,3,12,0
2010,1,11,0,0,1,0,1,3,0,0,0,1,2,0,100.0,0,3,11,4,0,2,2,0,1,3,1,2,5,2,5,5,5,4,0,17.45,2,2,1,11,0
2010,1,41,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,2,5,2,5,5,5,4,0,19.15,2,2,1,12,0
2010,0,11,0,0,1,0,1,1,0,0,0,1,0,0,60.0,0,0,11,4,0,2,1,1,1,3,2,12,1,0,5,4,1,3,0,7.51,0,3,2,12,0
2010,1,13,0,0,1,0,1,3,0,0,0,1,2,0,100.0,0,3,11,4,0,2,1,0,1,5,0,4,0,2,5,5,5,4,0,9.07,0,4,1,4,0
2010,1,37,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,2,1,5,2,5,5,5,4,0,12.1,0,1,2,5,0
2010,1,5,0,1,0,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,1,5,2,2,5,5,2,0,17.1,2,1,1,10,1
2010,0,7,0,0,1,2,3,3,0,0,0,0,2,1,100.0,0,1,11,4,0,2,2,0,1,3,0,3,5,0,5,4,1,3,0,8.3,0,4,3,12,0
2010,0,3,2,0,1,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,3,2,2,0,1,3,0,0,5,0,2,4,2,2,0,15.25,2,0,1,6,0
2010,1,13,0,0,1,0,1,2,0,0,0,1,0,1,100.0,0,3,11,4,0,2,2,0,1,3,2,6,5,2,5,5,5,4,0,18.45,2,4,1,4,0
2010,0,34,2,0,1,0,1,2,0,0,1,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,0,5,0,5,4,0,19.25,2,4,1,11,0
2010,1,13,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,2,1,5,2,5,5,5,4,0,12.0,0,1,2,1,0
2010,1,13,0,1,1,0,2,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,1,0,1,2,0,5,0,2,5,5,5,4,0,15.05,2,4,0,8,1
2010,0,3,2,0,1,2,3,2,0,0,0,0,2,0,50.0,0,2,11,4,0,2,2,1,5,3,0,3,5,0,5,4,1,2,0,21.3,2,4,3,4,0
2010,1,41,0,0,1,1,2,2,0,0,0,0,2,0,100.0,0,3,11,4,0,2,2,0,1,3,1,6,5,2,5,5,5,4,0,10.05,0,4,2,6,0
2010,0,11,0,0,1,0,1,2,0,0,0,1,1,0,80.0,0,0,0,4,0,0,2,1,1,3,0,6,5,0,5,4,1,3,3,14.0,2,4,1,10,0
2010,0,20,1,1,0,0,1,1,0,0,1,0,0,0,80.0,0,2,11,4,0,4,2,1,5,3,0,2,5,0,5,4,2,2,0,22.16,1,2,2,8,1
2010,0,35,1,1,1,0,2,2,0,0,0,0,1,1,60.0,0,0,11,5,0,2,2,1,1,3,0,5,5,0,5,4,2,2,0,14.45,2,4,3,1,1
2010,0,42,0,0,1,1,2,4,0,0,0,0,4,0,60.0,0,3,11,4,0,2,1,1,0,4,0,5,3,0,5,4,1,2,0,21.0,2,4,3,7,0
2010,1,13,0,0,1,0,1,3,1,0,0,0,2,0,100.0,0,3,11,4,0,2,1,0,4,5,2,1,0,2,5,5,5,4,0,5.5,1,1,2,10,0
2010,0,42,0,0,1,0,1,2,0,0,1,0,1,0,50.0,0,1,11,4,0,2,2,1,5,3,0,5,5,0,5,4,1,3,0,22.13,1,4,2,7,0
2010,0,37,3,0,1,0,1,2,0,0,0,1,0,1,100.0,0,2,11,4,0,2,2,1,1,3,0,4,5,0,5,4,2,2,0,10.59,0,4,1,5,0
2010,0,2,0,0,1,1,2,3,0,0,0,0,1,2,100.0,0,4,11,7,0,2,2,0,1,3,2,4,5,0,5,4,2,2,0,14.42,2,4,1,7,0
2010,0,34,2,0,1,0,1,2,0,0,0,0,2,0,40.0,0,0,11,4,0,2,2,1,5,3,0,12,5,0,5,0,3,2,0,2.3,1,3,2,11,0
2010,1,17,0,0,2,0,2,1,0,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,12,5,2,5,5,5,4,0,2.1,1,3,0,3,0
2010,1,13,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,5,0,2,2,0,4,3,2,1,5,2,5,5,5,4,0,23.45,1,1,3,4,0
2010,1,13,0,0,1,0,1,3,0,0,1,1,1,0,30.0,0,3,11,4,0,2,1,1,1,5,0,6,3,2,5,5,5,4,0,15.05,2,4,1,2,0
2010,0,42,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,1,5,0,5,4,3,3,0,12.3,0,1,1,11,0
2010,0,4,2,0,1,0,1,2,0,1,0,0,1,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,0,0,3,0,17.12,2,5,1,8,0
2010,0,41,0,1,2,3,6,3,0,0,0,0,3,0,80.0,0,2,2,4,0,2,2,1,2,3,0,5,5,0,5,4,1,3,0,11.23,0,4,1,10,1
2010,0,42,0,1,5,2,8,3,0,0,0,0,3,0,100.0,0,3,11,4,0,2,2,0,1,3,1,3,5,0,5,4,5,4,0,2.2,1,4,0,6,1
2010,1,20,1,0,1,0,1,3,0,0,0,1,2,0,100.0,0,0,11,4,0,2,2,0,1,3,0,4,5,2,5,5,5,4,0,15.15,2,4,1,10,0
2010,0,11,0,0,1,0,1,3,0,0,0,1,1,1,80.0,0,1,11,4,0,2,2,1,1,3,2,6,5,0,5,4,2,2,0,17.27,2,4,3,7,0
2010,0,11,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,1,0,1,4,2,0,3,0,5,0,3,2,0,13.2,0,0,3,4,0
2010,1,13,0,0,1,0,1,2,0,0,0,2,0,0,100.0,0,3,11,4,0,2,2,0,4,3,2,4,5,2,5,5,5,4,0,20.45,2,4,1,10,0
2010,0,41,0,0,1,0,1,2,1,0,0,1,0,0,100.0,0,0,11,4,0,2,1,0,3,3,2,1,1,0,5,4,1,2,0,19.15,2,1,0,11,0
2010,0,42,0,0,1,1,2,2,0,0,1,0,1,0,60.0,0,0,5,4,0,2,1,1,5,4,0,5,3,0,5,4,1,3,0,18.1,2,4,3,1,0
2010,0,7,0,0,1,4,5,4,0,0,0,0,3,1,80.0,0,0,11,4,0,2,2,1,1,3,0,6,5,0,5,4,1,3,0,10.44,0,4,2,10,0
2010,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,1,0,2,2,0,5,0,2,5,5,5,4,0,22.15,1,4,1,12,0
2010,0,17,0,0,1,0,1,1,0,0,0,0,0,1,60.0,0,1,11,4,4,2,2,1,2,3,0,12,5,0,2,4,1,3,3,16.48,2,3,1,8,0
2010,0,10,1,1,0,0,1,2,1,0,0,0,1,0,100.0,0,2,11,4,0,3,1,0,3,4,0,1,3,0,5,4,1,2,3,20.24,2,1,2,12,1
2010,0,41,0,0,2,1,3,3,0,1,0,1,1,0,80.0,0,0,11,5,0,2,1,1,1,4,0,5,3,0,5,4,4,3,0,15.42,2,4,3,8,0
2010,0,8,3,1,1,0,2,4,0,0,0,2,2,0,100.0,0,2,11,4,0,2,2,0,1,3,0,3,5,0,5,4,4,3,0,9.51,0,4,0,3,1
2010,1,13,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,1,0,1,5,0,1,0,2,5,5,5,4,0,16.19,2,1,1,1,0
2010,0,37,3,1,0,3,4,2,0,0,0,0,1,1,50.0,0,2,10,5,0,4,2,1,5,3,0,2,5,0,5,4,1,2,0,5.47,1,2,1,2,1
2010,1,13,0,0,1,0,1,2,0,0,2,0,0,0,100.0,0,3,11,4,0,2,2,0,4,3,0,4,5,2,5,5,5,4,0,22.1,1,4,1,9,0
2010,0,21,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,4,4,3,0,12.22,0,5,3,4,0
2010,0,29,1,1,2,1,4,2,0,0,0,0,2,0,100.0,0,0,11,4,0,2,2,0,1,3,0,5,5,0,5,4,1,2,0,12.5,0,4,1,8,1
2010,1,2,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,3,1,0,4,3,0,1,5,1,5,5,5,4,0,21.3,2,1,1,2,0
2010,0,3,2,0,1,1,2,3,0,0,0,0,3,0,100.0,0,4,11,4,0,2,2,0,5,3,0,3,5,0,5,4,1,2,0,18.38,2,4,0,2,0
2010,0,42,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,3,5,0,5,0,5,4,0,20.2,2,4,1,8,0
2010,0,13,0,0,1,1,2,2,0,0,0,0,2,0,80.0,0,0,9,4,0,2,2,1,1,3,0,5,5,0,5,4,1,3,0,18.13,2,4,3,4,0
2010,1,13,0,0,1,0,1,2,1,0,0,0,0,1,100.0,0,3,11,4,0,2,2,0,1,3,2,1,5,2,5,5,5,4,0,14.15,2,1,1,4,0
2010,0,42,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,0,3,0,2,5,0,5,4,1,0,0,20.06,2,2,1,6,0
2010,1,37,3,0,2,1,3,1,0,0,0,0,1,0,100.0,0,0,11,4,0,2,0,0,4,2,2,12,2,2,5,5,5,4,0,22.31,1,3,2,2,0
2010,0,7,0,0,1,1,2,1,0,0,1,0,0,0,50.0,0,4,11,4,0,2,2,1,1,3,0,2,5,0,5,4,4,3,0,18.03,2,2,0,5,0
2010,0,35,1,0,1,0,1,2,0,0,0,0,2,0,90.0,0,0,11,4,0,2,2,1,1,3,0,4,5,0,5,4,1,2,0,11.07,0,4,1,10,0
2010,1,19,1,0,1,1,2,2,0,0,1,0,1,0,100.0,0,0,5,4,0,2,0,0,1,2,0,5,0,2,5,5,5,4,0,18.16,2,4,1,7,0
2010,0,25,0,1,0,1,2,3,1,0,0,0,2,0,100.0,0,0,11,4,0,2,2,1,5,3,0,1,5,0,5,4,1,3,0,20.2,2,1,0,3,1
2010,1,11,0,0,2,1,3,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,1,0,1,4,1,5,3,2,5,5,5,4,0,18.03,2,4,3,8,0
2010,0,21,0,0,1,0,1,2,0,0,1,0,1,0,40.0,0,0,11,4,0,2,2,1,1,3,0,5,5,0,5,4,4,2,0,12.0,0,4,1,6,0
2010,0,9,3,1,1,0,2,1,0,0,0,0,1,0,100.0,0,2,8,4,0,2,2,0,1,3,0,7,5,0,5,4,2,3,0,8.5,0,5,0,7,1
2010,1,11,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,2,1,5,2,5,5,5,4,0,18.45,2,1,1,7,0
2010,1,41,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,4,3,0,1,5,2,5,5,5,4,0,19.5,2,1,0,2,0
2010,0,42,0,0,1,0,1,2,1,0,0,0,0,1,100.0,0,0,11,4,0,2,2,0,1,3,0,1,5,0,5,0,3,2,0,17.34,2,1,1,6,0
2010,1,17,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,0,0,1,4,0,1,0,2,5,5,5,4,0,13.2,0,1,1,6,0
2010,0,10,1,1,0,1,2,2,0,0,0,0,2,0,100.0,0,0,11,4,0,2,2,0,3,3,0,5,5,0,5,4,1,2,0,18.03,2,4,1,11,1
2010,1,13,0,0,1,0,1,3,0,0,1,0,2,0,100.0,0,3,11,4,0,2,2,0,4,3,0,5,5,2,5,5,5,4,0,20.2,2,4,1,9,0
2010,1,19,1,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,1,0,1,2,0,1,0,2,5,5,5,4,0,17.3,2,1,1,7,0
2010,1,11,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,10.0,0,1,2,2,0
2010,0,0,3,0,1,1,2,3,0,0,0,0,2,1,70.0,0,4,11,4,0,2,2,1,1,3,0,6,5,0,5,4,1,3,0,13.42,0,4,1,3,0
2010,0,36,2,0,1,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,2,5,0,5,0,4,2,0,11.35,0,2,2,7,0
2010,1,34,2,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,0,1,0,1,2,0,1,3,2,5,5,5,4,0,17.0,2,1,1,3,0
2010,0,1,1,0,1,0,1,1,0,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,0,5,0,5,4,5,4,0,23.05,1,0,0,1,0
2010,0,41,0,0,1,4,5,2,0,0,0,0,2,0,100.0,0,3,11,4,0,2,2,0,1,3,1,6,5,0,5,4,5,4,0,22.36,1,4,2,4,0
2010,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,1,0,4,2,0,3,0,2,5,5,5,4,0,18.5,2,4,1,11,0
